job_title,experience_years,education_level,skills_count,industry,company_size,location,remote_work,certifications,salary
4,14,2,5,0,3,8,0,4,144274
4,16,4,15,1,1,8,0,1,213503
3,17,1,18,8,4,5,2,4,141826
8,13,2,5,5,1,7,0,1,120935
1,16,0,16,6,3,3,1,1,92752
9,13,2,1,3,0,6,1,3,160214
7,15,1,2,6,4,9,2,4,171156
5,4,0,19,1,2,3,1,2,66362
7,0,1,6,2,0,5,0,5,127460
1,4,0,18,4,0,4,0,0,137662
0,8,2,14,4,2,2,1,2,156197
5,12,2,2,0,3,3,1,2,58907
5,0,2,3,4,0,7,2,3,88489
6,15,2,18,5,1,0,2,4,173880
7,15,0,16,6,1,3,0,3,118357
1,19,1,15,3,3,6,0,0,147901
7,16,4,8,7,0,6,1,1,198977
2,0,3,13,0,3,5,2,0,96290
5,15,0,8,5,0,7,1,0,131996
11,0,1,16,8,3,0,1,2,101237
2,13,1,14,7,0,4,2,0,134131
9,3,0,9,1,1,0,0,5,141405
6,10,3,3,9,1,1,1,4,183526
6,11,0,4,0,4,5,2,2,117474
3,17,3,17,3,2,3,2,2,118754
3,1,0,4,6,1,2,2,2,142303
0,10,3,15,3,2,7,2,4,175014
2,9,0,16,9,2,9,0,5,154853
4,10,3,19,1,1,3,2,3,117438
10,19,4,17,8,2,8,0,4,221454
2,18,3,10,1,4,0,1,4,129846
2,3,0,9,5,4,0,0,3,76192
5,3,4,7,0,0,2,1,4,139779
5,1,4,17,9,2,8,1,3,131620
11,17,4,5,6,4,3,2,3,107906
1,14,2,14,5,0,1,1,3,180366
4,10,4,9,8,2,7,1,3,150088
3,14,2,15,6,1,9,0,5,209175
8,19,1,4,3,0,7,2,2,166961
1,15,1,5,6,1,3,1,4,90462
8,18,4,9,9,3,4,1,3,153358
10,5,4,16,0,3,0,2,4,148803
2,15,2,14,1,3,8,1,1,122716
0,18,0,1,2,1,1,2,5,235605
2,7,4,4,3,0,6,0,2,140051
11,0,2,18,1,0,0,2,4,125992
11,4,4,12,0,0,1,0,1,185232
5,20,3,12,4,0,3,1,0,125356
8,12,2,1,8,2,7,2,2,113308
3,14,1,8,7,4,1,0,0,156977
0,19,2,6,6,4,0,1,2,148509
4,6,2,8,6,2,3,0,2,78186
3,12,0,14,5,3,4,1,2,127737
11,6,3,15,0,2,5,2,2,141151
4,12,1,11,3,1,0,0,3,152097
1,0,4,18,8,3,1,1,3,155837
0,17,1,15,0,3,6,1,4,169528
5,0,0,17,1,3,3,0,0,61420
11,0,3,12,1,3,3,0,3,72319
1,1,1,6,8,3,2,0,0,89198
6,2,4,11,8,0,9,0,2,200909
8,18,3,3,4,3,7,0,5,147419
0,16,1,3,4,4,9,0,5,196466
3,19,2,6,6,4,7,0,1,125794
3,11,4,15,1,2,9,1,1,212715
3,13,1,3,4,1,5,0,5,147301
2,3,4,13,6,3,6,0,4,112137
11,19,4,4,6,1,9,2,0,235663
7,7,3,17,4,2,3,0,2,103657
6,8,1,1,2,3,1,1,2,125351
0,16,1,3,8,2,5,2,2,165025
0,16,4,6,9,1,2,2,2,232070
0,8,2,4,6,2,2,0,2,145776
8,1,0,17,4,2,0,2,1,105432
5,20,1,11,7,2,6,0,2,129199
4,9,4,14,5,4,0,0,4,133778
9,15,0,5,3,4,5,0,4,140762
7,8,1,3,5,3,7,0,4,112809
7,20,2,1,0,3,3,0,1,93409
8,14,4,16,0,1,2,0,5,191943
4,6,0,1,9,4,9,2,3,146142
7,0,1,19,3,1,8,2,4,148550
11,8,4,12,0,3,1,2,1,155299
8,6,2,8,6,2,6,1,2,89381
1,3,2,15,7,2,1,1,5,128008
6,12,1,10,4,0,2,0,0,173165
10,12,0,9,9,0,0,0,5,180518
8,9,1,9,2,2,6,0,5,109652
7,5,0,14,3,0,0,0,1,137365
2,14,1,12,2,1,9,1,5,173254
11,11,2,18,7,0,9,0,5,202770
9,11,1,1,1,0,6,1,3,166945
9,14,2,19,0,2,2,0,0,169916
5,1,2,11,2,3,3,2,1,54600
2,3,2,18,4,0,3,0,3,70604
8,18,1,8,0,3,8,0,3,141770
10,11,2,4,8,1,7,2,0,139342
10,2,3,13,9,4,0,0,3,118548
4,1,0,10,0,1,7,1,4,127588
1,1,1,9,8,3,1,1,1,102917
2,3,2,15,1,2,1,1,0,87544
6,17,0,7,4,0,4,2,0,171470
8,16,1,7,2,1,1,1,2,164217
7,19,2,1,6,3,5,0,4,141522
5,19,0,3,1,2,2,0,1,125770
1,19,3,9,7,3,3,2,5,106956
10,17,0,13,9,0,8,2,5,235241
4,9,2,18,2,0,7,2,1,161783
0,16,2,19,4,4,4,1,4,160029
3,18,4,12,5,1,6,2,0,203442
0,13,2,14,3,1,1,1,2,209684
11,3,4,1,3,2,2,2,1,138990
7,12,4,3,7,3,7,1,0,142279
6,15,3,17,5,3,9,2,4,208554
10,18,0,6,1,1,6,1,0,177293
10,6,4,18,4,3,2,1,0,161112
11,9,2,16,9,4,8,0,3,125481
3,6,3,8,2,3,6,1,3,127999
2,2,4,18,2,2,6,1,4,115224
6,14,1,8,3,2,9,2,3,185394
8,3,1,14,8,2,0,2,1,101506
0,12,1,12,4,2,9,2,4,213938
3,5,4,3,5,2,1,0,5,174518
9,15,3,16,2,2,0,2,3,175827
4,5,0,18,6,1,6,0,2,132329
11,12,3,16,0,1,1,2,4,201798
11,15,1,3,9,3,2,0,5,140981
11,12,4,17,7,2,9,0,4,215288
1,6,0,6,9,1,0,0,2,120954
3,4,1,12,8,1,2,2,0,139548
4,15,3,19,6,4,0,2,1,146756
2,6,3,16,6,3,5,1,2,105458
5,5,2,18,0,2,4,0,3,78243
0,5,4,10,9,4,6,1,1,135226
10,3,3,5,4,1,3,1,2,104911
8,18,0,1,1,2,0,1,2,131635
11,11,4,1,4,1,5,1,2,152683
11,7,1,10,5,0,2,1,4,160139
1,0,3,10,4,3,7,0,4,102763
9,7,2,4,1,3,3,0,5,85721
7,20,3,3,7,3,9,1,4,192393
1,20,3,11,4,0,7,2,2,203436
10,15,1,6,8,1,7,0,0,152799
7,0,2,14,9,2,0,2,1,106691
8,20,2,7,8,3,3,1,3,91035
8,6,3,13,2,3,3,1,2,84921
7,15,1,1,2,2,4,2,1,135525
6,3,0,6,7,1,5,2,1,116675
7,3,0,16,1,2,6,1,0,121865
5,17,1,17,4,3,2,1,3,135883
3,18,0,10,1,3,0,0,4,153826
2,5,0,5,8,4,8,2,4,108208
6,5,1,19,2,1,5,2,1,139904
7,10,1,12,2,1,5,1,3,144515
11,7,3,2,8,3,4,1,1,112959
3,3,4,6,2,4,6,0,1,106366
2,17,4,5,7,4,2,2,0,134103
8,10,3,13,7,4,8,2,0,129274
7,2,2,15,7,4,1,0,0,108934
4,11,3,2,7,2,6,1,0,149424
8,11,1,18,0,1,1,0,3,160645
8,8,3,4,6,0,2,0,5,162081
9,6,2,14,8,0,4,0,5,162438
0,12,0,14,9,4,6,1,0,149347
6,11,0,8,6,3,5,1,2,131348
7,15,2,9,3,3,3,2,1,95406
7,4,3,19,1,1,6,1,0,142105
9,19,2,18,1,3,2,2,1,173853
2,10,1,16,0,0,0,1,2,127919
2,15,1,2,4,4,3,2,3,65975
7,4,4,8,5,4,7,0,1,120811
1,12,4,11,2,1,9,1,0,207613
4,12,4,13,9,3,9,1,5,194414
8,6,4,16,5,1,3,1,1,105973
3,5,3,11,0,3,3,1,5,85131
4,10,3,7,8,2,0,0,0,133755
10,7,3,1,2,3,0,2,0,135046
11,18,2,8,3,0,8,0,5,185152
5,0,3,11,1,0,5,2,1,112455
4,14,2,7,7,2,2,1,5,150299
2,17,2,19,9,3,2,1,5,125014
10,7,3,19,8,0,8,1,1,203693
7,4,3,6,9,3,5,0,3,121033
9,4,1,19,9,0,7,0,5,161163
5,12,4,1,5,0,0,2,3,160433
6,11,2,16,5,0,0,1,4,165719
1,11,0,6,5,0,3,1,3,103342
6,13,3,3,7,3,7,1,2,135384
2,8,4,17,4,1,5,2,1,147055
10,1,1,16,8,2,0,2,1,113649
1,18,2,9,4,0,1,0,3,191551
1,4,2,4,5,2,1,2,4,116357
4,3,2,19,6,4,4,1,1,101291
0,13,1,5,6,3,9,1,1,190301
4,17,3,6,1,0,0,2,2,193947
5,14,0,15,1,2,6,2,5,134324
3,12,0,10,5,3,2,1,2,144264
9,18,3,16,4,0,0,0,1,215192
9,18,3,16,8,2,6,1,3,180634
4,20,0,3,9,2,7,2,3,153399
5,14,4,18,5,4,1,1,4,160494
0,1,3,19,1,0,3,2,1,133504
10,4,2,12,5,3,9,1,3,145066
2,17,4,11,4,2,8,0,5,177370
3,11,0,2,0,0,6,1,4,157280
11,16,0,5,4,1,2,2,5,177323
10,4,2,14,7,3,8,0,3,130839
8,2,1,11,6,0,6,1,0,114780
8,7,3,15,4,2,9,2,1,163400
2,15,0,11,3,0,3,2,5,110730
11,11,4,4,0,1,7,2,5,173736
2,7,1,8,2,4,1,2,3,110624
7,15,4,6,9,2,4,0,1,163750
5,20,0,14,7,3,5,0,0,124146
9,19,4,11,8,2,0,2,0,193294
3,3,0,4,6,2,5,0,2,115126
3,17,3,13,1,4,7,0,3,148384
9,18,0,5,3,0,7,0,2,193919
8,1,4,8,8,3,9,0,2,142586
3,10,0,19,2,4,7,2,0,133046
8,7,2,18,4,2,4,0,4,110015
11,1,4,3,0,3,5,2,1,116554
5,20,1,16,5,1,9,2,2,188998
3,10,1,19,5,4,5,2,5,126139
3,13,0,1,1,1,2,0,2,161014
0,18,4,17,9,0,1,0,1,295811
8,13,2,7,0,2,2,0,1,128071
7,7,4,16,1,2,0,0,1,147553
10,2,4,7,2,0,6,2,0,168156
4,1,4,4,4,4,2,2,1,127207
9,1,0,9,8,2,6,2,0,129164
9,4,4,16,9,1,8,2,4,212298
8,11,0,15,1,4,8,0,3,120201
5,10,2,14,5,2,5,2,1,98517
5,5,0,10,5,1,7,1,0,94833
4,11,0,13,0,0,5,2,4,169486
5,14,4,15,4,4,2,0,5,137734
10,17,1,6,2,0,9,0,2,229037
4,20,2,2,8,3,7,2,1,137264
6,3,1,14,6,0,3,0,0,89175
0,13,3,10,3,2,3,2,1,122825
8,17,0,14,4,4,3,1,0,90408
0,19,0,17,7,0,0,2,3,226479
9,1,2,9,1,1,6,1,3,130964
4,3,1,6,4,2,8,0,2,122122
5,13,2,6,8,0,3,1,5,75689
4,11,1,5,7,4,5,1,3,123776
7,7,1,2,9,1,5,0,2,128468
7,4,4,15,3,4,6,2,3,131296
4,6,2,15,3,1,5,0,4,140964
0,20,0,14,5,2,3,2,1,129301
5,1,2,8,1,2,7,0,1,75748
2,16,0,3,7,1,3,1,4,92888
11,12,4,8,5,4,1,2,1,162843
4,16,0,12,4,0,7,2,2,181649
2,16,0,7,9,4,4,2,5,122716
9,1,1,16,0,4,6,0,3,108596
1,16,4,3,1,4,9,1,5,182942
9,19,1,16,4,2,2,2,2,192778
5,8,0,15,2,3,5,2,0,101101
5,18,1,11,8,1,4,2,4,146295
5,16,4,1,3,4,9,1,0,152868
8,15,3,18,5,2,9,1,0,179757
9,4,4,5,7,4,6,2,0,129791
1,17,1,19,1,3,3,2,4,99915
10,2,1,1,5,0,3,0,2,89433
11,13,2,1,1,3,8,2,0,129864
6,14,0,13,7,0,7,1,5,175520
10,7,1,4,9,2,1,2,5,154536
3,17,2,15,9,2,6,2,1,153071
11,11,2,16,3,3,2,0,3,139407
6,9,4,2,6,3,0,0,1,140048
6,7,3,13,4,2,5,2,1,143583
9,16,1,17,1,4,2,2,2,173960
10,19,1,10,5,4,4,0,1,141463
11,8,0,15,6,0,0,0,2,151252
3,3,2,13,6,3,1,1,0,121287
4,2,0,6,5,1,9,2,4,171341
3,4,2,16,9,3,6,1,4,108128
9,2,0,5,1,4,9,2,1,148941
7,5,2,7,7,0,6,1,5,138139
8,8,3,4,6,0,4,0,3,143911
3,16,4,18,5,1,6,2,2,195046
10,17,3,19,3,3,8,1,4,202550
2,15,1,7,0,1,6,2,0,129959
6,4,4,10,9,4,5,1,0,132430
3,0,1,17,3,2,2,2,2,124057
1,16,3,14,4,3,9,0,5,191490
10,1,3,10,1,2,7,2,3,127061
2,15,0,1,1,1,5,0,5,131825
1,0,4,14,4,1,0,2,3,144948
8,4,1,19,5,2,3,2,1,73252
11,2,3,5,1,4,9,0,2,128192
4,2,1,3,1,2,9,0,2,134411
0,7,3,4,0,4,4,0,3,137796
7,0,1,18,3,2,9,1,5,143809
1,15,3,9,5,1,0,2,3,163511
8,19,3,15,1,3,5,0,1,140518
6,17,2,1,2,1,4,0,4,141200
4,0,0,12,8,3,6,1,1,91749
2,0,0,14,5,0,9,1,4,138217
8,14,0,3,3,1,6,0,0,131394
2,5,4,5,1,1,2,2,4,144251
6,18,3,6,8,2,6,2,3,171798
5,18,4,6,0,3,2,0,5,154703
2,2,4,3,1,0,7,1,2,124543
8,20,4,1,5,3,9,2,2,203703
3,13,2,12,1,2,5,1,1,132013
4,4,1,7,3,0,0,0,4,126910
6,10,2,17,7,2,3,1,0,85820
10,14,2,6,1,1,6,0,3,153304
2,7,2,16,3,2,4,1,2,94038
11,6,0,7,8,3,0,0,4,105759
9,20,4,8,2,3,9,0,0,227831
7,11,3,5,1,3,9,0,5,186914
1,8,1,11,4,2,2,0,5,132659
6,5,0,14,9,3,7,0,2,114780
5,20,2,13,7,0,7,1,1,149481
9,5,4,6,7,4,7,0,0,132376
4,13,3,11,9,3,7,0,5,162142
11,3,4,11,2,1,5,1,4,150179
7,12,0,19,9,3,5,1,3,135724
3,17,2,16,8,2,7,2,1,153246
5,9,3,17,0,4,6,2,0,103366
0,8,2,11,6,3,0,2,3,147154
3,12,2,11,6,1,3,2,3,110723
2,2,0,2,9,0,2,2,2,119598
6,20,4,11,0,1,1,1,0,225043
9,12,2,3,8,3,3,0,2,82099
3,13,4,6,5,0,0,1,5,201122
10,9,0,12,4,2,7,0,4,142994
1,11,1,9,8,4,6,2,3,114145
11,1,2,18,6,1,8,0,0,131022
3,17,2,10,0,3,9,1,1,172280
10,6,2,1,4,3,2,1,1,117876
10,18,2,9,8,3,6,0,2,151739
10,12,0,12,4,2,1,0,3,172505
10,10,2,19,3,1,1,1,4,190070
5,9,3,1,6,3,5,1,1,107132
3,17,2,18,0,0,3,1,0,123459
10,5,3,4,4,2,1,1,0,156434
3,18,4,11,5,1,4,2,2,197902
1,2,4,16,3,3,1,1,3,150033
11,1,1,17,8,0,6,1,5,131192
9,17,4,5,7,2,8,1,0,207030
11,11,4,9,6,3,6,2,0,147853
11,15,4,1,3,1,6,2,0,165674
1,20,0,3,4,4,4,2,4,139403
10,20,1,6,0,1,3,2,4,120983
10,8,0,5,2,0,9,2,2,217911
3,3,2,18,7,4,1,1,5,133821
10,4,1,13,8,4,7,1,0,101562
1,7,4,11,3,0,5,2,0,167959
11,5,1,6,8,2,6,1,3,110429
4,19,3,17,1,1,7,1,5,196327
6,6,1,14,9,1,1,2,2,169412
1,1,0,3,3,1,9,2,0,131289
6,13,0,8,9,2,5,1,2,139889
3,19,0,10,8,0,7,2,5,201982
10,2,3,5,8,1,6,1,5,146246
6,16,2,17,7,3,2,0,3,142940
6,18,4,15,6,1,4,2,3,201804
3,4,2,5,6,1,1,2,2,149253
11,5,3,8,3,0,9,2,4,206059
11,16,4,2,5,1,6,2,1,174440
11,11,2,10,0,1,5,1,0,121636
5,4,3,3,0,1,1,2,5,134479
4,6,2,6,8,2,4,2,4,119800
8,7,1,13,7,1,4,1,5,124356
7,16,3,13,5,4,2,2,5,168965
8,5,1,18,4,3,0,1,1,102728
3,18,1,12,4,2,7,0,0,140705
2,20,0,9,5,2,1,1,3,159135
3,3,2,19,5,1,7,2,3,135205
1,1,1,11,6,2,4,0,0,92187
7,7,3,8,0,0,0,0,4,174010
10,6,4,2,4,0,2,2,1,191785
7,10,0,14,0,2,0,0,5,136434
9,7,3,12,1,4,6,1,3,137767
10,8,2,13,9,1,7,1,2,141210
8,13,4,7,1,3,6,1,1,137846
7,4,4,3,0,3,5,0,2,136169
8,7,2,4,7,3,9,0,5,121343
4,2,0,19,9,0,7,1,0,144778
3,12,3,13,7,3,4,1,3,139536
9,4,2,19,7,4,1,0,5,144812
1,20,3,19,4,0,4,1,5,194464
4,18,4,7,1,4,9,2,3,209890
6,4,1,2,9,1,1,1,1,134546
1,14,0,5,0,2,9,0,3,170613
8,3,2,16,4,3,2,2,2,104736
3,12,0,15,9,1,7,2,3,167371
11,15,1,16,9,3,5,2,1,125832
3,5,2,13,3,4,6,1,5,102178
4,5,2,5,5,3,2,1,0,114010
4,5,2,19,9,0,8,2,2,172198
11,7,2,6,7,2,2,1,5,126939
11,15,1,13,5,0,4,0,5,174776
6,5,3,16,7,0,2,0,3,186641
3,7,0,18,0,3,3,2,1,80642
11,19,3,5,5,0,0,0,1,189073
10,6,4,1,4,2,9,2,4,198063
1,9,2,13,5,1,4,2,0,118158
1,3,3,10,6,0,2,0,5,164755
10,6,3,17,1,1,4,1,0,153584
10,9,0,15,7,0,9,1,1,223978
3,16,4,10,8,3,4,0,3,157665
7,14,0,14,2,3,8,1,2,160966
10,7,0,18,8,2,7,0,0,136558
11,0,0,4,0,2,3,1,4,69491
10,16,3,17,7,3,5,2,4,166770
2,19,3,4,9,4,1,0,2,146230
7,19,2,6,1,2,2,0,0,149400
11,13,1,1,0,3,4,0,5,110868
6,15,3,13,2,2,5,0,0,150700
0,12,0,2,8,2,6,0,3,164525
2,17,0,2,3,2,5,2,1,123742
9,15,3,9,6,4,1,0,3,175587
2,12,1,8,1,3,0,0,3,98781
6,7,1,17,1,0,7,0,1,156561
1,19,4,12,7,4,9,2,1,201658
8,6,2,7,9,1,3,1,3,74076
9,3,4,3,2,1,3,2,1,107842
3,2,1,1,2,1,9,1,1,145540
4,12,0,14,7,1,8,2,5,193947
5,19,2,3,6,4,6,0,5,100903
2,13,4,11,5,1,3,1,4,98948
4,2,2,11,9,2,4,2,4,114644
7,2,3,19,6,0,8,1,1,179928
9,15,4,14,1,4,5,2,5,176123
2,16,0,6,1,1,3,1,4,93856
8,20,3,14,2,3,7,2,1,158412
3,20,2,15,3,2,4,0,2,146639
3,7,0,15,8,2,3,0,4,89120
7,5,4,18,3,3,9,0,1,188312
1,0,0,18,5,4,0,0,0,90736
8,0,2,16,7,4,0,0,3,81509
8,16,0,19,2,3,4,1,5,152056
3,1,2,8,4,2,3,0,3,68533
0,4,4,13,8,0,8,1,5,219814
10,14,4,11,6,4,0,2,2,156725
8,9,3,11,4,1,8,2,4,173935
10,20,3,16,7,3,9,0,4,228786
9,10,0,16,1,4,6,0,3,143732
2,13,0,8,0,1,2,2,2,148938
1,18,4,4,5,2,2,0,1,178891
1,14,4,12,4,3,9,2,3,194167
4,3,2,7,4,0,5,1,3,122273
2,18,0,1,2,2,0,0,5,123271
1,6,0,8,0,4,8,2,2,116460
0,12,1,14,1,4,0,0,2,141201
3,17,1,15,5,1,6,0,5,181230
0,20,2,15,1,4,0,1,1,159231
11,5,0,9,8,4,9,0,0,123524
11,18,3,5,1,1,9,2,3,223399
3,17,0,15,5,1,9,2,3,230784
11,9,0,3,0,4,5,2,4,103304
7,12,4,10,5,2,4,2,2,166203
4,15,3,11,0,3,4,0,4,150214
3,12,1,18,7,3,0,2,3,145969
3,18,0,19,6,2,8,0,1,189732
5,19,1,7,3,3,8,1,3,134561
11,16,1,11,4,2,9,0,1,170412
0,6,3,5,7,0,4,1,4,183824
4,17,0,18,4,3,7,1,1,149180
10,4,0,3,2,0,1,0,4,178066
3,7,0,9,0,3,0,0,3,121826
10,14,3,19,3,2,5,2,4,176066
4,0,4,2,9,1,1,1,3,158631
10,19,0,1,1,2,0,1,0,157197
3,18,0,15,7,3,2,1,0,165566
1,6,2,2,8,4,2,0,2,92225
9,20,1,14,8,4,9,2,1,205853
3,12,0,15,3,0,1,1,2,210045
1,1,3,15,9,2,4,0,1,117640
8,2,0,16,9,1,0,1,0,107787
8,2,0,6,4,3,7,0,5,97572
2,12,3,12,9,4,1,0,0,131645
1,16,0,13,8,2,5,0,1,143624
4,4,1,8,5,0,5,0,3,141049
7,16,3,10,2,2,7,2,3,170576
6,5,0,6,4,3,2,2,3,118465
9,10,1,13,3,2,0,2,1,147806
1,4,2,19,7,4,3,0,2,77319
7,18,0,10,3,2,2,2,3,174874
1,13,1,10,0,0,1,2,0,193187
10,7,1,19,8,4,8,1,0,136330
9,13,3,14,5,2,3,1,4,120856
2,11,2,4,6,1,7,2,1,106449
9,4,3,8,3,0,0,1,0,164158
1,16,4,14,8,1,3,2,2,132826
1,6,3,16,7,2,5,1,0,119901
3,3,0,15,1,4,9,1,1,140204
10,17,0,11,5,1,7,0,4,170904
2,19,4,4,9,2,2,1,1,158968
3,19,4,15,9,0,0,1,1,214363
5,20,1,6,7,1,7,2,2,145185
2,12,4,1,7,4,3,2,0,85483
11,17,0,19,4,3,7,0,1,144152
4,6,2,15,6,4,1,1,0,121389
11,18,1,8,7,4,3,2,4,89589
11,8,4,6,8,4,7,1,1,122491
0,20,1,19,3,3,7,1,0,168254
3,13,0,16,1,4,3,0,2,93659
0,18,4,11,4,1,6,0,4,218873
10,2,3,2,4,0,6,0,1,138180
6,6,0,16,3,2,6,0,3,119870
9,9,2,10,7,1,2,1,1,156387
7,4,3,16,9,1,9,2,3,201385
9,16,1,2,8,3,8,1,0,161843
4,6,4,7,0,3,2,2,2,149639
7,15,1,6,0,0,7,1,4,171005
6,20,4,18,4,3,6,2,2,180819
4,10,1,5,8,4,5,1,3,114002
5,16,3,15,6,0,1,1,1,190315
0,15,4,18,9,2,8,0,2,214809
5,19,0,2,1,0,8,0,2,168909
8,17,4,8,8,1,1,0,2,195963
4,3,3,6,2,2,9,2,3,169287
8,7,4,8,1,1,7,1,2,144676
0,18,2,1,2,3,0,2,2,161115
7,12,2,15,2,3,4,1,2,130626
1,2,4,4,3,3,9,2,3,152855
11,0,0,9,3,3,5,2,2,93671
10,9,0,15,4,1,2,0,3,175784
7,14,1,3,1,0,8,1,5,192309
10,7,3,14,2,0,0,2,1,179771
5,3,1,17,5,1,4,2,0,89883
4,16,2,4,0,0,1,0,5,190510
6,0,2,5,3,4,1,0,0,94486
3,4,0,6,4,2,2,2,0,136319
7,8,1,3,4,1,7,2,0,127350
11,3,0,14,7,3,0,1,3,112596
3,5,0,18,2,2,2,0,4,141228
10,10,4,2,8,3,3,2,5,108277
9,11,4,13,3,4,5,2,0,150553
1,16,0,5,2,3,6,0,2,132745
3,3,1,11,7,2,3,2,3,80260
10,11,2,18,5,0,0,1,1,166970
0,19,2,8,4,4,3,0,5,115166
7,7,3,2,7,0,0,0,3,161299
7,10,0,11,6,4,6,0,3,127567
1,6,4,6,1,4,3,1,3,80555
10,3,3,10,5,2,3,1,1,89628
5,5,1,9,9,0,5,0,5,106445
8,10,4,19,0,2,4,2,1,149641
3,20,3,3,2,0,9,1,4,262077
4,2,2,16,6,0,2,0,1,144941
3,6,0,6,3,3,9,2,0,150861
10,17,0,12,3,3,3,0,3,103500
0,19,2,9,3,4,1,1,2,187469
9,8,3,18,5,2,7,1,5,163838
6,14,4,13,5,3,5,1,5,159771
4,14,4,12,6,0,8,2,3,226403
10,20,0,17,0,1,8,1,1,218397
2,9,4,1,9,4,9,0,2,136830
3,1,1,4,3,2,5,1,0,98123
5,11,3,17,4,1,8,2,3,161593
0,8,3,2,6,0,6,1,1,185034
11,6,2,13,8,0,9,2,4,182432
5,14,4,18,6,3,5,0,5,134120
4,13,0,7,4,4,1,0,4,150090
2,16,0,11,9,2,7,2,3,128513
9,0,2,19,4,2,1,1,3,141401
7,18,2,6,1,4,8,1,4,148394
3,12,3,7,2,0,4,1,5,186301
2,12,4,1,5,1,3,1,2,92572
0,18,3,8,7,1,6,0,3,204914
2,5,1,12,7,1,8,2,1,127263
8,7,2,1,9,4,7,1,2,93245
4,0,4,18,4,4,3,2,3,78376
0,18,1,2,7,1,1,1,3,230322
5,13,3,6,0,2,2,2,4,149844
5,19,3,4,5,1,8,2,3,169470
11,7,2,18,4,1,8,0,5,159826
7,15,1,3,2,4,4,2,2,125223
3,4,4,9,1,0,8,0,4,196376
3,4,1,19,7,0,0,2,3,159748
10,19,1,13,3,4,5,2,4,160635
5,4,4,16,9,1,4,1,3,122964
10,16,0,12,6,4,1,2,2,178241
9,12,0,2,4,1,3,1,0,107541
6,3,3,10,6,2,2,2,5,143344
11,3,1,17,4,0,9,1,0,166934
4,19,0,3,7,3,9,2,0,199364
3,19,0,18,5,0,4,1,4,207875
0,18,1,5,0,2,2,0,4,178134
3,5,3,13,0,0,7,2,1,168923
0,14,1,12,0,0,7,0,3,193111
10,13,0,17,3,1,7,2,0,167137
8,6,2,10,3,2,5,2,3,103977
10,14,2,17,3,0,4,0,3,180940
3,5,2,2,0,4,2,2,5,110519
1,17,4,16,4,2,9,0,3,229345
11,0,1,4,7,4,9,1,2,100396
11,6,1,15,3,0,5,0,3,133309
10,16,1,11,4,4,1,2,1,166939
4,5,3,2,7,2,2,2,2,144535
3,17,2,14,8,2,7,2,4,148544
8,8,0,14,8,1,6,0,4,126661
8,5,2,17,6,3,6,0,3,99700
6,13,3,15,1,1,3,1,0,116446
10,6,4,16,7,4,8,1,5,169692
10,14,3,12,5,0,7,2,2,199701
11,3,0,18,2,4,0,0,5,106938
3,16,3,17,9,0,5,1,1,202158
3,20,0,18,5,1,5,0,1,176637
1,2,2,12,4,0,2,1,4,120993
11,6,0,17,0,1,0,2,1,143397
4,15,2,5,8,4,7,0,0,120245
0,11,4,1,9,0,1,2,2,262285
9,20,1,1,3,1,0,2,1,174035
11,1,4,6,2,4,4,1,0,102788
11,13,1,5,1,0,8,2,0,173135
7,19,1,8,4,1,4,2,4,164009
6,4,1,1,8,2,4,1,4,109886
2,13,1,6,1,1,8,2,5,152851
6,10,3,12,6,2,4,1,1,134541
2,14,2,10,0,0,6,1,3,131595
0,1,3,18,9,4,9,2,4,167812
8,18,1,12,2,1,0,1,0,151072
5,19,2,1,5,0,9,2,4,187642
0,7,0,16,0,1,4,0,3,170990
9,12,1,14,4,2,6,1,3,153249
3,4,2,3,3,2,9,2,4,144013
10,10,1,4,9,2,3,2,2,100670
9,16,1,5,2,2,4,0,2,151284
1,5,2,8,2,3,5,1,4,88771
0,14,1,4,8,3,9,1,5,198949
4,1,0,18,7,2,1,1,5,142728
0,16,0,15,6,4,2,1,3,175138
3,3,1,11,4,1,6,1,3,123825
9,5,2,9,3,1,1,0,3,163684
1,8,0,12,8,0,9,1,4,197335
3,17,1,19,5,3,3,1,4,105388
7,4,3,2,4,4,5,0,4,110808
3,3,3,11,1,3,6,2,1,133220
4,12,2,6,2,1,8,2,4,165852
10,3,4,3,2,2,7,2,0,141347
5,8,0,5,4,3,1,0,1,109783
6,10,3,1,6,1,1,2,0,173431
10,12,4,13,2,3,4,2,1,160043
10,3,3,13,2,3,5,1,3,125864
6,10,4,19,9,3,6,1,1,157567
0,9,2,10,5,1,6,1,5,162132
11,19,1,1,8,0,2,2,4,186821
10,11,1,5,3,2,7,1,3,134332
8,13,3,12,2,3,1,0,3,151903
2,9,3,18,8,0,7,1,2,141719
1,3,4,1,2,4,5,2,3,113521
0,13,1,19,7,3,8,0,3,184627
10,5,0,12,0,4,8,1,5,145764
10,3,4,17,2,2,3,2,3,113637
7,12,0,11,6,1,1,0,2,176466
4,9,3,17,7,0,8,1,1,200268
8,4,4,13,7,3,7,0,2,116980
1,15,0,17,0,1,3,2,1,113639
2,12,1,19,4,4,5,1,0,96547
6,10,2,9,6,4,1,1,2,119556
1,6,3,13,8,0,0,1,1,151345
2,4,1,11,3,4,6,1,1,77260
2,6,0,5,8,0,5,2,2,111959
2,18,1,4,4,4,0,2,4,108950
4,4,3,15,1,1,9,2,2,190865
